t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
14.608,0.618854959,-0.203023756,1.112436863,0.059292143,0.43078001,0.461500424,-1.005428929,-0.514130354,-1.049634969,-0.258476667,-0.107007934,0.454838211
14.624,0.636092246,-0.201856031,1.09723011,0.090329375,0.415128009,0.453216087,-1.000999228,-0.547875816,-1.051220255,-0.251360055,-0.096230881,0.457546441
14.64,0.653081485,-0.200208506,1.080644656,0.120783038,0.399555788,0.444409617,-0.995211918,-0.58104886,-1.052637273,-0.244201111,-0.085432738,0.460265823
14.656,0.669801608,-0.198091282,1.062738839,0.15052658,0.384083974,0.435090924,-0.988139597,-0.613525237,-1.053885582,-0.236999642,-0.074599243,0.462998657
14.672,0.686232554,-0.195516364,1.043583735,0.179442768,0.368731965,0.425271788,-0.979867749,-0.645189441,-1.054964519,-0.229755424,-0.063715985,0.465746672
14.688,0.70235468,-0.192497664,1.023262622,0.207423893,0.353518473,0.414966233,-0.970493681,-0.675934769,-1.055873153,-0.222468569,-0.05276894,0.468510876
14.704,0.718152066,-0.189050201,1.001865183,0.234378452,0.338458389,0.404188304,-0.96012287,-0.705670537,-1.056610455,-0.215138102,-0.041742313,0.471292085
14.72,0.733607905,-0.185190801,0.979491591,0.260223817,0.323567124,0.392954919,-0.948869836,-0.734313911,-1.057175029,-0.207764117,-0.030621755,0.474090094
14.736,0.748707778,-0.180937312,0.956246609,0.284892322,0.308857513,0.381283669,-0.936854391,-0.761796522,-1.057565291,-0.200346357,-0.019392218,0.4769042
14.752,0.763438934,-0.176308532,0.932238593,0.308330083,0.294340488,0.369193111,-0.924200111,-0.788063123,-1.057779422,-0.192884578,-0.008038482,0.47973304
14.768,0.777790327,-0.171323992,0.907577597,0.330496885,0.280025039,0.35670256,-0.91103244,-0.81307145,-1.057815366,-0.185378568,0.003454844,0.482574565
14.784,0.79175263,-0.166003745,0.882373592,0.35136578,0.265918195,0.343831893,-0.897476916,-0.836791786,-1.057670824,-0.177828148,0.015103325,0.485426006
14.8,0.805318218,-0.160368167,0.856734848,0.370922439,0.252025034,0.330601358,-0.88365755,-0.859206282,-1.057343252,-0.170233191,0.026922702,0.488283843
14.816,0.818481136,-0.154437764,0.830766515,0.3891643,0.238348725,0.317031392,-0.869695405,-0.88030806,-1.056829862,-0.162593628,0.03892889,0.49114376
14.832,0.831237035,-0.148232995,0.804569408,0.406099562,0.224890577,0.303142463,-0.855707381,-0.90010017,-1.056127612,-0.154909468,0.051137973,0.494000608
14.848,0.843583097,-0.141774117,0.778239022,0.421746077,0.211650115,0.28895492,-0.841805221,-0.918594427,-1.055233212,-0.147180803,0.063566199,0.49684835
14.864,0.855517949,-0.135081038,0.751864761,0.436130172,0.198625166,0.274488867,-0.828094732,-0.935810188,-1.054143115,-0.139407829,0.076229971,0.499680016
14.88,0.867041562,-0.128173199,0.72552938,0.449285462,0.185811956,0.259764057,-0.814675214,-0.951773106,-1.052853518,-0.131590858,0.089145834,0.502487644
14.896,0.878155142,-0.121069467,0.699308623,0.46125167,0.173205216,0.244799799,-0.801639076,-0.966513888,-1.051360358,-0.123730332,0.102330453,0.505262218
14.912,0.888860505,-0.11378841,0.673272307,0.472072983,0.160798895,0.229615645,-0.789072234,-0.980066459,-1.0496594,-0.115827235,0.115799927,0.507993476
14.928,0.899162048,-0.106346791,0.647479184,0.481799053,0.148583846,0.214228341,-0.777051598,-0.992469421,-1.047745893,-0.107881551,0.129572414,0.510670368
14.944,0.90906348,-0.098761658,0.621984709,0.490480819,0.136551587,0.198656271,-0.765648838,-1.003761007,-1.045615067,-0.099894613,0.14366413,0.513280188
14.96,0.918569837,-0.091048888,0.596836111,0.498171781,0.124691972,0.182916463,-0.754928045,-1.013980809,-1.043261809,-0.091867574,0.158091934,0.515809028
14.976,0.927686842,-0.083223513,0.572073969,0.50492664,0.112993905,0.167025328,-0.744946591,-1.023168209,-1.040680747,-0.083801816,0.172872622,0.518241569
14.992,0.936420796,-0.075299703,0.54773255,0.510800589,0.101445447,0.150998673,-0.735755411,-1.031361583,-1.037866243,-0.075698969,0.188022861,0.520560994
15.008,0.944778492,-0.067290773,0.523840208,0.515848699,0.090033913,0.134851714,-0.727399325,-1.038597605,-1.034812406,-0.06756094,0.203559117,0.522748906
15.024,0.952767122,-0.059209179,0.500419803,0.520125403,0.078745963,0.118599114,-0.719917366,-1.044910643,-1.031513085,-0.059389935,0.219497564,0.52478524
15.04,0.960394192,-0.051066538,0.477489132,0.523684063,0.067567693,0.102255024,-0.713343115,-1.050332236,-1.027961884,-0.051188485,0.235853983,0.526648174
15.056,0.96766745,-0.042873644,0.455061374,0.526576615,0.056484712,0.085833123,-0.707705024,-1.054890655,-1.024152163,-0.042959479,0.25264365,0.52831404
15.072,0.974594818,-0.034640493,0.43314552,0.528853292,0.045482228,0.069346681,-0.703026713,-1.058610535,-1.020077046,-0.034706188,0.269881193,0.529757243
15.088,0.981184327,-0.026376315,0.411746793,0.530562404,0.034545112,0.052808612,-0.699327241,-1.061512577,-1.015729439,-0.026432297,0.287580448,0.530950172
15.104,0.987444062,-0.018089599,0.390867053,0.531750182,0.023657975,0.03623154,-0.696621331,-1.063613308,-1.011102037,-0.018141941,0.305754278,0.531863126
15.12,0.993382115,-0.009788133,0.370505173,0.532460662,0.012805229,0.019627865,-0.69491956,-1.064924904,-1.006187344,-0.009839731,0.324414387,0.532464243
15.136,0.999006269,-0.001479441,0.350658361,0.532735616,0.001971685,0.003010646,-0.694228503,-1.065455052,-1.000977953,-0.001531205,0.343570142,0.532719435
15.152,1.004325052,0.006830809,0.331318618,0.532614553,-0.008859513,-0.013609587,-0.694550737,-1.065206935,-0.995465539,0.006778778,0.363232119,0.532592382
15.168,1.009346046,0.015136325,0.312478883,0.532134632,-0.019703637,-0.030219871,-0.695885081,-1.06417905,-0.989642409,0.015083547,0.383406198,0.532044418
15.184,1.014076976,0.023431783,0.294129391,0.531330756,-0.03057644,-0.046808003,-0.69822639,-1.06236536,-0.983500536,0.02337622,0.404096999,0.531034604
15.2,1.018525406,0.031712387,0.276258913,0.530235591,-0.041493565,-0.063361645,-0.701565552,-1.059755314,-0.97703184,0.031649258,0.425306639,0.529519724
15.216,1.022698711,0.039973835,0.258854979,0.528879617,-0.052470482,-0.079868265,-0.70588936,-1.056333954,-0.970228229,0.03989443,0.447034381,0.527454338
15.232,1.026604065,0.04821228,0.241904081,0.527291196,-0.06352242,-0.096315061,-0.711180347,-1.052082079,-0.963081645,0.04810278,0.469276266,0.524790882
15.248,1.030248425,0.056424305,0.225391857,0.525496649,-0.074664302,-0.1126889,-0.717416573,-1.046976459,-0.955584124,0.056264595,0.492024716,0.52147981
15.264,1.033638518,0.064606888,0.209303247,0.523520335,-0.085910672,-0.12897626,-0.724571366,-1.040990116,-0.947727846,0.064369373,0.51526812,0.517469781
15.28,1.036780831,0.072757368,0.193622635,0.521384734,-0.097275619,-0.145163167,-0.732613041,-1.034092659,-0.939505212,0.072405799,0.538990406,0.512707925
15.296,1.039681604,0.080873427,0.178333976,0.519110541,-0.108772698,-0.161235152,-0.741504578,-1.026250703,-0.930908905,0.080361725,0.563170602,0.507140163
15.312,1.042346823,0.088953052,0.163420895,0.516716749,-0.120414841,-0.177177202,-0.751203297,-1.017428358,-0.921931983,0.088224151,0.587782401,0.500711609
15.328,1.04478222,0.096994514,0.148866788,0.514220738,-0.132214267,-0.192973732,-0.761660519,-1.007587799,-0.912567952,0.095979218,0.612793731,0.493367062
15.344,1.046993263,0.104996345,0.134654896,0.511638361,-0.14418239,-0.208608553,-0.772821246,-0.996689939,-0.902810872,0.103612207,0.63816635,0.485051578
15.36,1.048985159,0.112957312,0.120768374,0.508984029,-0.156329713,-0.224064862,-0.784623859,-0.984695174,-0.892655446,0.111107549,0.663855485,0.475711144
15.376,1.050762771,0.120876009,0.107191006,0.506270925,-0.168665113,-0.239324497,-0.796999248,-0.971564913,-0.882097658,0.118448488,0.689808242,0.465293988
15.392,1.052330954,0.128752386,0.093904608,0.503510544,-0.181198165,-0.254370932,-0.809873084,-0.957259891,-0.871132789,0.125618547,0.715968476,0.453749347
15.408,1.053694034,0.136585402,0.080893056,0.500713572,-0.1939354,-0.269184817,-0.823162073,-0.941745059,-0.859758634,0.132599415,0.742269017,0.441031487
15.424,1.054856169,0.144374562,0.068139642,0.49788942,-0.206882604,-0.283747021,-0.836776378,-0.924988186,-0.847973565,0.139372459,0.768636735,0.427098766
15.44,1.055821254,0.152119508,0.055627776,0.495046425,-0.220044103,-0.298037945,-0.85061918,-0.906961653,-0.835777151,0.145918437,0.794991404,0.411915228
15.456,1.056592932,0.159820004,0.043341,0.492191911,-0.233422665,-0.312037605,-0.864586996,-0.88764368,-0.823170267,0.152217601,0.821245996,0.395451768
15.472,1.057174584,0.167475922,0.031263008,0.489332247,-0.247019392,-0.32572573,-0.878570181,-0.867019575,-0.810155192,0.158249808,0.847307172,0.377687329
15.488,1.057569343,0.175087225,0.019377655,0.486472897,-0.260833632,-0.339081883,-0.892453623,-0.845082974,-0.796735711,0.163994658,0.873075967,0.358610076
15.504,1.057780088,0.182653955,0.007668965,0.483618476,-0.274862901,-0.3520856,-0.906117665,-0.82183702,-0.782917187,0.169431645,0.898448701,0.338218544
15.52,1.057809451,0.190176219,-0.003878868,0.480772785,-0.28910282,-0.364716548,-0.919439238,-0.797295464,-0.768706631,0.174540329,0.923318106,0.316522678
15.536,1.057659822,0.197654179,-0.015281472,0.477938864,-0.303547073,-0.376954697,-0.932293207,-0.771483616,-0.754112749,0.179300518,0.947574679,0.293544752
15.552,1.057333343,0.205088036,-0.026554303,0.475119016,-0.318187384,-0.388780508,-0.944553921,-0.744439109,-0.739145959,0.183692471,0.971108223,0.269320093
15.568,1.05683192,0.212478025,-0.03771264,0.472314852,-0.333013525,-0.400175128,-0.956096936,-0.71621243,-0.723818395,0.187697103,0.993809576,0.243897578
15.584,1.056157221,0.219824397,-0.048771594,0.469527311,-0.348013347,-0.411120594,-0.966800875,-0.686867167,-0.708143874,0.191296197,1.015572469,0.217339857
15.6,1.055310726,0.227127059,-0.059745572,0.466756825,-0.3631721,-0.421599535,-0.976548911,-0.656481463,-0.692138626,0.194472476,1.036294483,0.189724638
15.616,1.054293552,0.234386988,-0.070650429,0.464002798,-0.3784755,-0.431597405,-0.985232609,-0.625141589,-0.675818052,0.197210417,1.055883037,0.161138792
15.632,1.053106711,0.241604078,-0.081500244,0.461264438,-0.393905402,-0.44109959,-0.992750969,-0.592950145,-0.659201309,0.199495512,1.074251213,0.131685707
15.648,1.051750947,0.248778562,-0.092309485,0.458540228,-0.409442909,-0.450093665,-0.999014211,-0.560019029,-0.642308038,0.201315104,1.091323696,0.101478801
15.664,1.050226781,0.255910645,-0.103092464,0.455828074,-0.425067821,-0.458569027,-1.003944901,-0.526469479,-0.62515896,0.202658382,1.107037365,0.070641405
15.68,1.048534514,0.263000496,-0.113863349,0.453125311,-0.440758835,-0.466517023,-1.007479331,-0.492430345,-0.607775679,0.203516527,1.121342679,0.039305034
15.696,1.046674223,0.270048236,-0.124636163,0.450428708,-0.456493768,-0.47393106,-1.009568591,-0.458036135,-0.590180455,0.203882824,1.134204754,0.007607427
15.712,1.04464577,0.277053933,-0.135424788,0.447734471,-0.472249793,-0.480806671,-1.010179296,-0.423424889,-0.572395977,0.203752739,1.145604085,-0.024309582
15.728,1.042448801,0.28401759,-0.146242967,0.445038237,-0.488003688,-0.487141558,-1.009293928,-0.388735952,-0.554445113,0.203123969,1.155536894,-0.056302284
15.744,1.040082749,0.290939138,-0.157104301,0.442335071,-0.503732081,-0.492935591,-1.006910788,-0.354107747,-0.536350668,0.201996454,1.164015089,-0.088227325
15.76,1.037546835,0.297818427,-0.168022254,0.439619459,-0.519411694,-0.498190779,-1.003043579,-0.319675592,-0.518135141,0.200372352,1.171065833,-0.119943868
15.776,1.034840073,0.304655216,-0.179010148,0.436885292,-0.535019577,-0.502911202,-0.997720623,-0.285569672,-0.499820496,0.198255986,1.176730771,-0.15131562
15.792,1.031961267,0.311449164,-0.190081161,0.434125852,-0.550533331,-0.507102922,-0.990983771,-0.251913205,-0.481427936,0.195653758,1.181064933,-0.182212647
15.808,1.02890902,0.31819982,-0.201248321,0.431333797,-0.565931305,-0.510773856,-0.98288706,-0.218820858,-0.462977715,0.192574036,1.184135382,-0.212512939
15.824,1.025681893,0.324906286,-0.212523945,0.428501278,-0.581192032,-0.513933494,-0.973495651,-0.186399032,-0.444489862,0.189027208,1.186019596,-0.242102246
15.84,1.022277771,0.33156852,-0.223921843,0.425619354,-0.596297369,-0.516593328,-0.962882247,-0.154738547,-0.425980402,0.185024808,1.18680409,-0.270880807
15.856,1.01869481,0.338185351,-0.235453997,0.422678805,-0.611228129,-0.518765752,-0.951128117,-0.123923529,-0.40746668,0.180580401,1.186582113,-0.298755276
15.872,1.014930818,0.344755787,-0.247132744,0.419669543,-0.625967185,-0.520464522,-0.938319557,-0.094024648,-0.388963634,0.175708734,1.185452301,-0.325644895
15.888,1.010983416,0.351278673,-0.258970215,0.416580717,-0.640498785,-0.521704403,-0.924546618,-0.06510065,-0.37048463,0.17042573,1.183516833,-0.351480068
15.904,1.006850032,0.357752676,-0.270978309,0.413400684,-0.654808604,-0.522500985,-0.909901489,-0.037198541,-0.352041429,0.164748308,1.180879798,-0.376202144
15.92,1.002527916,0.36417628,-0.28316867,0.410116965,-0.668883758,-0.522870502,-0.894477019,-0.010353989,-0.333644158,0.158694223,1.17764569,-0.399762976
15.936,0.998014132,0.370547762,-0.295552658,0.406716206,-0.68271281,-0.522829661,-0.878365383,0.015408094,-0.315301322,0.152281899,1.173918041,-0.422124299
15.952,0.993305576,0.376865187,-0.30814131,0.403184139,-0.69628575,-0.522395476,-0.861656927,0.040072825,-0.297019827,0.145530289,1.169798236,-0.443256964
15.968,0.988398971,0.383126388,-0.320945303,0.399505537,-0.709593952,-0.521585122,-0.844439185,0.063634528,-0.278805019,0.138458733,1.165384489,-0.463140065
15.984,0.983290875,0.389328956,-0.333974909,0.395664167,-0.722630132,-0.520415795,-0.826796082,0.086095842,-0.260660743,0.131086839,1.160770991,-0.481760009
16,0.977977693,0.395470217,-0.347239933,0.391642747,-0.735388282,-0.518904593,-0.808807295,0.107466798,-0.242589411,0.123434376,1.156047228,-0.499109545
16.016,0.972455679,0.401547221,-0.36074966,0.387422895,-0.7478636,-0.517068405,-0.790547787,0.12776389,-0.224592079,0.115521184,1.151297447,-0.515186785
16.032,0.966720947,0.40755672,-0.374512781,0.382985089,-0.760052415,-0.514923816,-0.772087477,0.147009169,-0.206668532,0.107367096,1.146600258,-0.529994258
16.048,0.960769778,0.413494866,-0.38853662,0.378308849,-0.77195153,-0.51248716,-0.753491962,0.165228499,-0.188818248,0.098992294,1.142028581,-0.543537348
16.064,0.954597452,0.419358349,-0.402829809,0.373371769,-0.783560457,-0.509773954,-0.734818771,0.182454261,-0.171036995,0.090415605,1.13764858,-0.55582603
16.08,0.948200014,0.42514263,-0.417398064,0.36815085,-0.794877837,-0.506799564,-0.716122858,0.19871923,-0.153322176,0.081656934,1.133520922,-0.56687008
16.096,0.941573128,0.430843092,-0.432246808,0.362621552,-0.805903704,-0.503578701,-0.697453039,0.214059504,-0.135669424,0.072735609,1.129699847,-0.576681056
16.112,0.934712385,0.436454724,-0.44738037,0.356757991,-0.816638811,-0.500125496,-0.678853053,0.228512957,-0.118073574,0.063670772,1.126233423,-0.585270948
16.128,0.927613315,0.4419721,-0.462801845,0.350532906,-0.827084559,-0.49645348,-0.660361763,0.242118682,-0.100528757,0.05448138,1.123163608,-0.592651588
16.144,0.920271411,0.44738936,-0.478512948,0.343917644,-0.837242914,-0.492575568,-0.642013385,0.2549165,-0.083028498,0.045186209,1.120526332,-0.598834144
16.16,0.912682152,0.452700183,-0.494513842,0.336882153,-0.847116344,-0.48850405,-0.623837748,0.266946535,-0.065565808,0.035803868,1.11835159,-0.603828688
16.176,0.904841027,0.457897771,-0.510802964,0.329394982,-0.856707751,-0.484250592,-0.605860572,0.27824885,-0.048133275,0.026352821,1.116663536,-0.607643832
16.192,0.896743564,0.462974823,-0.527376828,0.321423305,-0.866020406,-0.479826234,-0.588103744,0.28886314,-0.030723157,0.016851411,1.115480572,-0.610286445
16.208,0.888385361,0.467923516,-0.544229811,0.312932955,-0.875057894,-0.475241405,-0.570585604,0.298828473,-0.013327468,0.007317889,1.114815415,-0.611761428
16.224,0.879762124,0.472735483,-0.561353931,0.303888488,-0.883824059,-0.470505929,-0.553321223,0.308183084,0.004061934,-0.002229555,1.114675155,-0.612071572
16.24,0.870869702,0.477401798,-0.578738604,0.294253267,-0.892322958,-0.465629041,-0.536322675,0.3169642,0.021453256,-0.011772756,1.115061279,-0.611217467
16.256,0.861704132,0.481912949,-0.596370387,0.283989573,-0.900558815,-0.460619406,-0.519599299,0.325207914,0.038854684,-0.021293543,1.115969686,-0.609197487
16.272,0.852262153,0.486258625,-0.614231836,0.273059312,-0.908535594,-0.455485387,-0.503158745,0.332948715,0.056273442,-0.030773238,1.117390581,-0.606008028
16.288,0.842539393,0.490428538,-0.632304741,0.261422024,-0.916258516,-0.450234057,-0.487003998,0.340220907,0.073719123,-0.040194481,1.119308739,-0.60164293
16.304,0.832533203,0.494411139,-0.650564591,0.249038325,-0.923731676,-0.444872729,-0.471138434,0.347056283,0.091198472,-0.04953841,1.121703025,-0.596094608
16.32,0.822240878,0.498194471,-0.668983781,0.235868082,-0.930959594,-0.439407975,-0.455562785,0.353485644,0.108718716,-0.058786496,1.124546566,-0.589353726
16.336,0.811660174,0.50176595,-0.687530465,0.221871262,-0.937946787,-0.433845897,-0.440276143,0.359538388,0.126286614,-0.067920053,1.127806608,-0.58140965
16.352,0.800789379,0.505112374,-0.706168287,0.207008326,-0.944697748,-0.428192151,-0.425276129,0.365242515,0.143908369,-0.076920223,1.131444416,-0.572250842
16.368,0.789627386,0.508219928,-0.724856134,0.191240687,-0.95121692,-0.422451965,-0.410559053,0.37062464,0.161589534,-0.085767962,1.135415187,-0.561865327
16.384,0.778173768,0.511074206,-0.743547916,0.174531225,-0.957508681,-0.416630165,-0.39612006,0.375710015,0.179334913,-0.094444041,1.139667976,-0.55024124
16.4,0.766428856,0.513660241,-0.76219239,0.156844882,-0.963577324,-0.410731191,-0.381953257,0.38052256,0.197148468,-0.10292905,1.144145647,-0.537367442
16.416,0.754393822,0.515962535,-0.780733036,0.13814932,-0.969427044,-0.404759121,-0.368051832,0.385084898,0.215033222,-0.111203414,1.148784868,-0.523234218
16.432,0.742070761,0.517965115,-0.799108005,0.11841565,-0.975061921,-0.39871769,-0.354408161,0.389418395,0.23299116,-0.119247425,1.153516166,-0.507834045
16.448,0.729462775,0.519651589,-0.817250151,0.097619219,-0.980485914,-0.39261031,-0.341013901,0.393543203,0.251023138,-0.127041279,1.158264051,-0.491162422
16.464,0.716574054,0.521005216,-0.835087164,0.075740461,-0.985702842,-0.386440086,-0.327860075,0.397478307,0.269128788,-0.13456513,1.162947239,-0.473218768
16.48,0.703409953,0.522008999,-0.85254183,0.052765786,-0.990716384,-0.380209837,-0.314937146,0.401241567,0.287306431,-0.141799162,1.167478976,-0.454007353
16.496,0.689977735,0.522645758,-0.869531596,0.028689707,-0.995529832,-0.373922422,-0.302235702,0.404849598,0.305552098,-0.148723336,1.171767298,-0.433539305
16.512,0.676283984,0.522898352,-0.885972433,0.003510997,-1.000147024,-0.367579517,-0.289744031,0.408318509,0.32386304,-0.155318835,1.175716464,-0.411829505
16.528,0.66233862,0.522749623,-0.901774535,-0.022759324,-1.004570915,-0.361183488,-0.277451909,0.411662894,0.342232295,-0.161566136,1.179226444,-0.388903569
16.544,0.648152317,0.522182682,-0.916846566,-0.050101786,-1.008804533,-0.354736166,-0.265348145,0.414896588,0.360652216,-0.167446516,1.182194711,-0.364794802
16.56,0.633737186,0.52118102,-0.931095881,-0.078486533,-1.012850726,-0.348239177,-0.253421242,0.418032531,0.379113539,-0.172941843,1.184517123,-0.339545998
16.576,0.619106786,0.519728684,-0.944429763,-0.107872663,-1.016712162,-0.341693951,-0.241659433,0.421082807,0.397605376,-0.178034733,1.186089196,-0.313210144
16.592,0.604276112,0.517810445,-0.956756825,-0.138207723,-1.020391322,-0.335101735,-0.230050708,0.424058685,0.416115211,-0.18270871,1.186807533,-0.285850962
16.608,0.589261566,0.515411986,-0.967988563,-0.169427403,-1.023890501,-0.328463607,-0.218582838,0.426970654,0.434628935,-0.186948379,1.186571401,-0.257543251
16.624,0.574080897,0.512520086,-0.978041012,-0.201455471,-1.027211798,-0.321780486,-0.207243392,0.429828458,0.453130901,-0.1907396,1.185284403,-0.228372987
16.64,0.558753118,0.509122805,-0.986836479,-0.234203979,-1.030357119,-0.315053147,-0.196019756,0.432641127,0.471604001,-0.194069658,1.182856236,-0.198437148
16.656,0.543298393,0.505209664,-0.994305307,-0.267573761,-1.033328172,-0.308282227,-0.184899146,0.435417006,0.490029779,-0.196927437,1.179204454,-0.167843245
16.672,0.527737898,0.500771813,-1.000387591,-0.301455248,-1.036126461,-0.301468241,-0.173868616,0.438163779,0.508388564,-0.199303572,1.174256206,-0.136708531
16.688,0.512093657,0.495802184,-1.005034803,-0.335729598,-1.038753291,-0.294611585,-0.162915065,0.440888495,0.526659635,-0.201190599,1.167949869,-0.105158897
16.704,0.496388353,0.490295628,-1.00821126,-0.370270123,-1.04120976,-0.287712553,-0.15202525,0.443597583,0.544821407,-0.202583075,1.160236511,-0.073327461
16.72,0.480645119,0.484249022,-1.009895352,-0.404943994,-1.043496758,-0.280771343,-0.141185782,0.446296875,0.562851638,-0.203477679,1.151081134,-0.041352881
16.736,0.46488808,0.477661687,-1.010080524,-0.439612479,-1.045614864,-0.273788409,-0.130383661,0.44899148,0.580726784,-0.203873277,1.140464185,-0.009379001
16.752,0.449139021,0.470534117,-1.008775851,-0.474139853,-1.047564754,-0.266763101,-0.11960416,0.451686329,0.598425733,-0.203771016,1.128380011,0.022453524
16.768,0.433421785,0.462869938,-1.006006239,-0.508385396,-1.049346575,-0.259695725,-0.108834003,0.454385386,0.61592479,-0.203174213,1.114840242,0.05400001
16.784,0.417758926,0.454674615,-1.001812392,-0.542212445,-1.050960363,-0.252586188,-0.098059242,0.457092183,0.633201437,-0.202088427,1.099871635,0.085120262
16.8,0.402172247,0.445955715,-0.996250247,-0.575488876,-1.052405937,-0.245434344,-0.087265788,0.459809686,0.650233689,-0.200521371,1.083516035,0.115679189
16.816,0.386682563,0.436722818,-0.989390079,-0.608089162,-1.053682894,-0.238240008,-0.076439405,0.462540295,0.667000331,-0.19848281,1.065829483,0.145548867
16.832,0.371309488,0.426987394,-0.98131528,-0.63989623,-1.054790608,-0.231002959,-0.065565707,0.465285835,0.68348112,-0.195984435,1.046880987,0.174610395
16.848,0.356071244,0.416762669,-0.972120855,-0.67080305,-1.055728229,-0.223722955,-0.054630159,0.468047549,0.699656985,-0.193039714,1.026751014,0.202755501
16.864,0.340984491,0.406063448,-0.961911695,-0.700713919,-1.056494677,-0.216399737,-0.043618066,0.470826087,0.715510187,-0.18966371,1.005529761,0.229887832
16.88,0.326064186,0.394905934,-0.950800701,-0.729545407,-1.057088642,-0.209033043,-0.032514573,0.473621484,0.731024456,-0.185872892,0.983315273,0.255923924
16.896,0.311323478,0.383307534,-0.938906832,-0.757226951,-1.057508582,-0.201622611,-0.021304659,0.476433146,0.746185104,-0.181684923,0.960211491,0.280793805
16.912,0.296773623,0.371286653,-0.926353139,-0.783701093,-1.057752718,-0.194168199,-0.009973134,0.479259824,0.760979095,-0.177118454,0.936326274,0.304441269
16.928,0.28242394,0.358862487,-0.913264856,-0.808923403,-1.057819033,-0.186669585,0.001495362,0.482099589,0.775395093,-0.172192903,0.911769494,0.326823815
16.944,0.268281787,0.346054832,-0.899767597,-0.832862087,-1.057705269,-0.179126585,0.013116366,0.484949795,0.789423482,-0.166928247,0.886651231,0.347912292
16.96,0.254353251,0.332884535,-0.885986397,-0.855496267,-1.057408945,-0.171539435,0.024905007,0.487806914,0.803055694,-0.161345099,0.86108139,0.367689352
16.976,0.240640451,0.319370718,-0.87204153,-0.876819496,-1.056927283,-0.163907313,0.036878325,0.490667049,0.816286832,-0.155463405,0.835163205,0.386152447
16.992,0.227145696,0.305534489,-0.858051329,-0.896832075,-1.056257297,-0.156230581,0.049051802,0.493525055,0.829111601,-0.149303907,0.808999527,0.40330702
17.008,0.213868806,0.291396223,-0.844128453,-0.915544413,-1.055395736,-0.148509319,0.061441661,0.49637505,0.84152693,-0.142886904,0.782686792,0.419169363
17.024,0.20080789,0.276976072,-0.830379744,-0.932974669,-1.0543391,-0.140743703,0.074064278,0.499210228,0.85353121,-0.136232369,0.756315466,0.433764441
17.04,0.187959439,0.262293852,-0.816905623,-0.949147506,-1.053083627,-0.132934024,0.086936176,0.502022798,0.865124187,-0.129359829,0.729969447,0.447124708
17.056,0.175318431,0.247368951,-0.803799676,-0.964092851,-1.051625299,-0.125080701,0.100074003,0.504803929,0.876306868,-0.12228825,0.703725673,0.459288922
17.072,0.162878437,0.232220258,-0.791148416,-0.977844684,-1.049959837,-0.117184301,0.113494511,0.507543685,0.8870814,-0.115035956,0.677653905,0.470300999
17.088,0.150631736,0.216866106,-0.779031197,-0.990439884,-1.0480827,-0.109245556,0.127214529,0.510230957,0.897450964,-0.107620551,0.651816668,0.480208928
17.104,0.138569426,0.20132424,-0.76752025,-1.001917157,-1.045989085,-0.101265377,0.141250924,0.51285339,0.907419659,-0.100058862,0.626269326,0.489063767
17.12,0.126681529,0.18561179,-0.756680826,-1.012316037,-1.043673923,-0.093244883,0.155620563,0.51539731,0.916992395,-0.092366908,0.601060262,0.496918727
17.136,0.114957105,0.169745272,-0.746571415,-1.021675989,-1.041131886,-0.085185412,0.170340259,0.517847643,0.926174781,-0.08455986,0.576231156,0.503828346
17.152,0.103384352,0.153740591,-0.737244024,-1.030035599,-1.038357382,-0.077088553,0.185426706,0.520187834,0.93497303,-0.076652038,0.551817318,0.509847765
17.168,0.091950706,0.13761306,-0.728744487,-1.037431865,-1.03534456,-0.068956162,0.200896414,0.522399758,0.943393854,-0.068656897,0.527848073,0.515032107
17.184,0.080643484,0.121378231,-0.721113148,-1.043899281,-1.03208748,-0.060790795,0.216764825,0.524463543,0.951443997,-0.060587437,0.504348324,0.519435738
17.2,0.069447762,0.105048744,-0.714383746,-1.049470522,-1.028579468,-0.052594124,0.233049355,0.526357874,0.959131705,-0.05245462,0.481334391,0.523112648
17.216,0.058349788,0.088639149,-0.708585979,-1.054174092,-1.024814076,-0.044369375,0.249764607,0.528059298,0.966464287,-0.044269774,0.458821372,0.526114794
17.232,0.047334831,0.072162779,-0.703744275,-1.058035259,-1.020784468,-0.036119751,0.266925335,0.529542551,0.973449638,-0.036043028,0.436818941,0.528492708
17.248,0.036387815,0.055632603,-0.699878454,-1.061075401,-1.016483587,-0.027848866,0.284545521,0.530780369,0.980095771,-0.027783737,0.415332933,0.530295031
17.264,0.025493392,0.039061291,-0.697003967,-1.063311761,-1.01190416,-0.019560775,0.302638212,0.531743411,0.986410768,-0.019500516,0.394365755,0.53156835
17.28,0.014636002,0.022461273,-0.69513209,-1.064757256,-1.007038723,-0.011260006,0.321215325,0.532400182,0.992402721,-0.011201267,0.373916766,0.532357074
17.296,0.003799944,0.005844817,-0.69427007,-1.06542034,-1.001879633,-0.002951599,0.340287435,0.532716978,0.99807969,-0.002893218,0.353982635,0.532703361
17.312,-0.007030568,-0.010775909,-0.69442122,-1.065304916,-0.996419097,0.005358866,0.359863536,0.532657836,1.003449665,0.005417043,0.334557684,0.53264708
